name,room_numbers,address,price,usable_area,gross_floor_area,url,latitude,longitude,price_per_sq_foot_SA,price_per_sq_foot_GFA
CENTRAL PARK TOWERS・CENTRAL PARK TOWERS,Middle Floor・FLAT D・3 Rooms・(1 Suite),Tin Shui Wai,7150000.0,677.0,900.0,https://hk.centanet.com/findproperty/en/detail/CENTRAL-PARK-TOWERS-CENTRAL-PARK-TOWERS_CKR367?theme=buy,22.4606419,114.0041996,10561.299852289512,7944.444444444444
Peony House・West Block,High Floor・FLAT 11・3 Rooms,Tai Kok Tsui,4700000.0,445.0,,https://hk.centanet.com/findproperty/en/detail/Peony-House-West-Block_UID339?theme=buy,22.3198474,114.1620857,10561.797752808989,
THE REACH・TOWER 13,Low Floor・FLAT G・2 Rooms,Yuen Long Southeast,4500000.0,426.0,577.0,https://hk.centanet.com/findproperty/en/detail/THE-REACH-TOWER-13_CVC205?theme=buy,22.4445376,114.0222076,10563.38028169014,7798.96013864818
Yue Tin Court・YUE YAT HOUSE (BLOCK E),Middle Floor・FLAT 2・2 Rooms,Siu Lek Yuen,6000000.0,568.0,695.0,https://hk.centanet.com/findproperty/en/detail/Yue-Tin-Court-YUE-YAT-HOUSE-(BLOCK-E)_EAH571?theme=buy,22.3833699,114.2139715,10563.38028169014,8633.093525179856
PARK YOHO・PHASE 1C PARK YOHO SICILIA・TOWER 1B,Low Floor・FLAT F・1 Room,Kam Tin,4300000.0,407.0,,https://hk.centanet.com/findproperty/en/detail/PARK-YOHO-PHASE-1C-PARK-YOHO-SICILIA-TOWER-1B_CVW134?theme=buy,22.440058,114.0650077,10565.110565110564,
Park Island・Phase 3・Block 20,Middle Floor・FLAT C・2 Rooms,Ma Wan,5980000.0,566.0,718.0,https://hk.centanet.com/findproperty/en/detail/Park-Island-Phase-3-Block-20_FEC066?theme=buy,22.3500753,114.059207,10565.371024734983,8328.690807799443
THE REACH,2 Rooms,Yuen Long Southeast,4480000.0,424.0,575.0,https://hk.centanet.com/findproperty/en/detail/THE-REACH_CVB947?theme=buy,22.4445376,114.0222076,10566.037735849057,7791.304347826087
YEE KOK COURT・YEE MEI HOUSE (BLOCK B),Low Floor・FLAT 4・2 Rooms,Cheung Sha Wan,5600000.0,530.0,684.0,https://hk.centanet.com/findproperty/en/detail/YEE-KOK-COURT-YEE-MEI-HOUSE-(BLOCK-B)_MUS614?theme=buy,22.3358055,114.1494892,10566.037735849057,8187.1345029239765
PROVIDENCE BAY・Phase 2 Providence Peak・TOWER 15,3 Rooms,Pak Shek Kok,12000000.0,1135.0,1463.0,https://hk.centanet.com/findproperty/en/detail/PROVIDENCE-BAY-Phase-2-Providence-Peak-TOWER-15_ASJ055?theme=buy,22.4280945,114.2082325,10572.687224669604,8202.323991797675
Mount Regency・PHASE 2・Tower 2A,2 Rooms,Tuen Mun San Hui,4800000.0,454.0,,https://hk.centanet.com/findproperty/en/detail/Mount-Regency-PHASE-2-Tower-2A_CZE269?theme=buy,22.3989729,113.9789238,10572.687224669604,
Bayview Garden・Block 3,Middle Floor・FLAT A・3 Rooms,Belvedere,6450000.0,610.0,738.0,https://hk.centanet.com/findproperty/en/detail/Bayview-Garden-Block-3_CAL175?theme=buy,,,10573.77049180328,8739.837398373984
TSUEN KING GARDEN・PHASE 1・BLOCK 5,Low Floor・FLAT F・2 Rooms,Tsuen King Circuit,4600000.0,435.0,544.0,https://hk.centanet.com/findproperty/en/detail/TSUEN-KING-GARDEN-PHASE-1-BLOCK-5_CLE277?theme=buy,22.3765822,114.1072333,10574.71264367816,8455.882352941177
ROYAL ASCOT・PHASE 2・BLOCK 10,Low Floor・FLAT B・3 Rooms・(1 Suite),Fo Tan,10300000.0,974.0,1127.0,https://hk.centanet.com/findproperty/en/detail/ROYAL-ASCOT-PHASE-2-BLOCK-10_AKD647?theme=buy,22.3985709,114.1929428,10574.948665297741,9139.307897071873
Avon Park・BLOCK 3,Low Floor・FLAT G・2 Rooms,Fanling,4230000.0,400.0,518.0,https://hk.centanet.com/findproperty/en/detail/Avon-Park-BLOCK-3_ENO080?theme=buy,22.4916829,114.1414685,10575.0,8166.023166023166
Hoi Tak Gardens・BLOCK 1,Middle Floor・2 Rooms,Chi Lok,3300000.0,312.0,450.0,https://hk.centanet.com/findproperty/en/detail/Hoi-Tak-Gardens-BLOCK-1_CGX216?theme=buy,,,10576.923076923076,7333.333333333333
PARK ISLAND・Phase 2・BLOCK 5,3 Rooms,Ma Wan,11000000.0,1040.0,,https://hk.centanet.com/findproperty/en/detail/PARK-ISLAND-Phase-2-BLOCK-5_FCJ176?theme=buy,22.3500753,114.059207,10576.923076923076,
PARK ISLAND・Phase 2・BLOCK 5,3 Rooms,Ma Wan,11000000.0,1040.0,,https://hk.centanet.com/findproperty/en/detail/PARK-ISLAND-Phase-2-BLOCK-5_FCC636?theme=buy,22.3500753,114.059207,10576.923076923076,
MAYFAIR GARDENS・BLOCK 5,FLAT G・1 Room,Tsing Yi,3480000.0,329.0,433.0,https://hk.centanet.com/findproperty/en/detail/MAYFAIR-GARDENS-BLOCK-5_FCR302?theme=buy,22.3474872,114.1023164,10577.507598784194,8036.951501154735
MAY WAH BUILDING (MEI WAH BUIL,High Floor・NO. 172・1 Room,Wan Chai,3480000.0,329.0,,https://hk.centanet.com/findproperty/en/detail/MAY-WAH-BUILDING-(MEI-WAH-BUIL_TDO634?theme=buy,22.276022,114.1751471,10577.507598784194,
Park Island・Phase 3・Block 20,High Floor・FLAT A・3 Rooms,Ma Wan,7500000.0,709.0,915.0,https://hk.centanet.com/findproperty/en/detail/Park-Island-Phase-3-Block-20_FEC016?theme=buy,22.3500753,114.059207,10578.279266572637,8196.72131147541
Park Island・Phase 3・Block 21,Low Floor・FLAT D・3 Rooms,Ma Wan,7500000.0,709.0,915.0,https://hk.centanet.com/findproperty/en/detail/Park-Island-Phase-3-Block-21_FEB942?theme=buy,22.3500753,114.059207,10578.279266572637,8196.72131147541
Tai Po Plaza,Low Floor・FLAT G・2 Rooms,Tai Po Town Centre,4200000.0,397.0,477.0,https://hk.centanet.com/findproperty/en/detail/Tai-Po-Plaza_AMA387?theme=buy,22.4423218,114.1655064,10579.34508816121,8805.031446540881
KWUN TONG MANSION,FLAT 9・2 Rooms,Kwun Tong,4200000.0,397.0,,https://hk.centanet.com/findproperty/en/detail/KWUN-TONG-MANSION_SMO976?theme=buy,22.3103686,114.2227035,10579.34508816121,
Rambler Crest・Tower 3,Middle Floor・FLAT E・3 Rooms,Tsing Yi,7300000.0,690.0,957.0,https://hk.centanet.com/findproperty/en/detail/Rambler-Crest-Tower-3_FEL917?theme=buy,22.3474872,114.1023164,10579.710144927536,7628.0041797283175
Rambler Crest・Tower 3,Middle Floor・FLAT E・3 Rooms,Tsing Yi,7300000.0,690.0,957.0,https://hk.centanet.com/findproperty/en/detail/Rambler-Crest-Tower-3_FEK628?theme=buy,22.3474872,114.1023164,10579.710144927536,7628.0041797283175
MOUNT REGENCY,Middle Floor・2 Rooms,Tuen Mun San Hui,4380000.0,414.0,,https://hk.centanet.com/findproperty/en/detail/MOUNT-REGENCY_CZE140?theme=buy,22.3989729,113.9789238,10579.710144927536,
Cheerful Park,Middle Floor・FLAT F・2 Rooms,Fanling,4000000.0,378.0,451.0,https://hk.centanet.com/findproperty/en/detail/Cheerful-Park_ENT801?theme=buy,22.4916829,114.1414685,10582.010582010582,8869.179600886919
MARBELLA・BLOCK 1 (TOWER A),Middle Floor・FLAT H・3 Rooms・(1 Suite),Ma On Shan,7800000.0,737.0,973.0,https://hk.centanet.com/findproperty/en/detail/MARBELLA-BLOCK-1-(TOWER-A)_EES409?theme=buy,22.4276756,114.2402751,10583.446404341927,8016.443987667009
TAI PO GARDEN,3 Rooms,Tai Po Luxury/Mid-levels,8500000.0,803.0,883.0,https://hk.centanet.com/findproperty/en/detail/TAI-PO-GARDEN_ANO766?theme=buy,22.2816223,114.147865,10585.305105853051,9626.274065685164
Hanford Garden,3 Rooms,Tuen Mun South,5600000.0,529.0,662.0,https://hk.centanet.com/findproperty/en/detail/Hanford-Garden_CGH793?theme=buy,22.3908295,113.9725126,10586.011342155009,8459.214501510574
The Pinnacle・Block 2,Middle Floor・FLAT B・3 Rooms,Po Lam,6500000.0,614.0,775.0,https://hk.centanet.com/findproperty/en/detail/The-Pinnacle-Block-2_SBX047?theme=buy,22.3237131,114.2548803,10586.319218241042,8387.09677419355
United Building,High Floor・FLAT C・2 Rooms,North Point,6500000.0,614.0,700.0,https://hk.centanet.com/findproperty/en/detail/United-Building_DPI700?theme=buy,,,10586.319218241042,9285.714285714286
Evergreen Court,Low Floor・3 Rooms,Tai Po Town Centre,6680000.0,631.0,802.0,https://hk.centanet.com/findproperty/en/detail/Evergreen-Court_AMJ575?theme=buy,22.4423218,114.1655064,10586.370839936608,8329.177057356608
FLORA PLAZA・BLOCK 9,Middle Floor・FLAT A・2 Rooms,Fanling,4150000.0000000005,392.0,549.0,https://hk.centanet.com/findproperty/en/detail/FLORA-PLAZA-BLOCK-9_ENT550?theme=buy,22.4916829,114.1414685,10586.734693877552,7559.198542805101
LUNG POON COURT・LUNG CHU HOUSE (BLOCK C),FLAT 12・1 Room,Diamond Hill,3600000.0,340.0,462.0,https://hk.centanet.com/findproperty/en/detail/LUNG-POON-COURT-LUNG-CHU-HOUSE-(BLOCK-C)_SIR067?theme=buy,,,10588.235294117647,7792.207792207792
Highland Park・Tower 4,Middle Floor・FLAT B・3 Rooms,Lai King,6300000.0,595.0,,https://hk.centanet.com/findproperty/en/detail/Highland-Park-Tower-4_MPJ538?theme=buy,22.3472644,114.1279688,10588.235294117647,
Fairview Park,3 Rooms,Palm Springs | Fairview,8980000.0,848.0,,https://hk.centanet.com/findproperty/en/detail/Fairview-Park_EHC553?theme=buy,33.8302961,-116.5452921,10589.622641509433,
TELFORD GARDENS・BLOCK O,FLAT 3・2 Rooms,Kowloon Bay,5700000.0,538.0,603.0,https://hk.centanet.com/findproperty/en/detail/TELFORD-GARDENS-BLOCK-O_SRO992?theme=buy,22.3080749,114.2018982,10594.795539033457,9452.73631840796
Serenity Place・BLOCK 2,Middle Floor・FLAT D・3 Rooms・(1 Suite),Po Lam,6400000.0,604.0,781.0,https://hk.centanet.com/findproperty/en/detail/Serenity-Place-BLOCK-2_SDJ132?theme=buy,22.3237131,114.2548803,10596.026490066226,8194.622279129322
Vista Paradiso・Phase 2・Tower 8,High Floor・FLAT D・3 Rooms,Ma On Shan,8000000.0,755.0,932.0,https://hk.centanet.com/findproperty/en/detail/Vista-Paradiso-Phase-2-Tower-8_EEJ190?theme=buy,22.4276756,114.2402751,10596.026490066226,8583.690987124464
SEA CREST VILLA・Phase 2・BLOCK 6,Low Floor・FLAT B・3 Rooms・(1 Suite),Sham Tseng,8500000.0,802.0,992.0,https://hk.centanet.com/findproperty/en/detail/SEA-CREST-VILLA-Phase-2-BLOCK-6_CCK681?theme=buy,22.367102,114.058809,10598.503740648379,8568.548387096775
Lai Tsui Court・Tower 2 (Lai Yung House),High Floor・FLAT 17・1 Room,Cheung Sha Wan,3000000.0,283.0,,https://hk.centanet.com/findproperty/en/detail/Lai-Tsui-Court-Tower-2-(Lai-Yung-House)_MXT641?theme=buy,22.3358055,114.1494892,10600.706713780919,
WAH YUEN CHUEN・WAH CHI COURT (BLOCK 4),FLAT B・3 Rooms,Wah King,6880000.0,649.0,,https://hk.centanet.com/findproperty/en/detail/WAH-YUEN-CHUEN-WAH-CHI-COURT-(BLOCK-4)_MQC550?theme=buy,,,10600.924499229584,
JUBILEE GARDEN・BLOCK 5,Middle Floor・FLAT G・2 Rooms,Fo Tan,5280000.0,498.0,623.0,https://hk.centanet.com/findproperty/en/detail/JUBILEE-GARDEN-BLOCK-5_ECA508?theme=buy,22.3985709,114.1929428,10602.409638554216,8475.120385232745
CHOI PO COURT・CHOI YING HOUSE (BLOCK A),2 Rooms,Sheung Shui,3850000.0,363.0,484.0,https://hk.centanet.com/findproperty/en/detail/CHOI-PO-COURT-CHOI-YING-HOUSE-(BLOCK-A)_ENW743?theme=buy,22.5112008,114.1260991,10606.060606060606,7954.545454545455
Greenland Garden・Block B,2 Rooms,Tuen Mun North,3500000.0,330.0,425.0,https://hk.centanet.com/findproperty/en/detail/Greenland-Garden-Block-B_CGL158?theme=buy,22.3908295,113.9725126,10606.060606060606,8235.29411764706
Dragons Range,Low Floor・2 Rooms,Kau To Shan,7000000.0,660.0,,https://hk.centanet.com/findproperty/en/detail/Dragons-Range_ASU081?theme=buy,22.4166667,114.1833333,10606.060606060606,
CHUNG SHAN TERRACE,FLAT 4,Lai Wan,9080000.0,856.0,,https://hk.centanet.com/findproperty/en/detail/CHUNG-SHAN-TERRACE_MQC555?theme=buy,,,10607.476635514018,
PARKLAND VILLAS・BLOCK 6,3 Rooms・(1 Suite),Siu Hong,6100000.0,575.0,830.0,https://hk.centanet.com/findproperty/en/detail/PARKLAND-VILLAS-BLOCK-6_CGX949?theme=buy,22.4117535,113.9789961,10608.695652173914,7349.3975903614455
The Reach,2 Rooms,Yuen Long Southeast,4700000.0,443.0,603.0,https://hk.centanet.com/findproperty/en/detail/The-Reach_CVB176?theme=buy,22.4445376,114.0222076,10609.480812641084,7794.3615257048095
The Reach,High Floor・FLAT D・2 Rooms,Yuen Long Southeast,4700000.0,443.0,603.0,https://hk.centanet.com/findproperty/en/detail/The-Reach_CVB238?theme=buy,22.4445376,114.0222076,10609.480812641084,7794.3615257048095
Tsuen Wan Centre・Block 2 (Kweilin House),Middle Floor・FLAT A・2 Rooms,Tsuen King Circuit,4000000.0,377.0,481.0,https://hk.centanet.com/findproperty/en/detail/Tsuen-Wan-Centre-Block-2-(Kweilin-House)_CMI667?theme=buy,22.3765822,114.1072333,10610.079575596817,8316.008316008316
THE BALMORAL,3 Rooms,Tai Po Luxury/Mid-levels,11980000.0,1129.0,1437.0,https://hk.centanet.com/findproperty/en/detail/THE-BALMORAL_APC674?theme=buy,22.2816223,114.147865,10611.160318866254,8336.812804453722
Fairview Park,3 Rooms,Palm Springs | Fairview,9000000.0,848.0,850.0,https://hk.centanet.com/findproperty/en/detail/Fairview-Park_EHA956?theme=buy,33.8302961,-116.5452921,10613.207547169812,10588.235294117647
FAIRVIEW PARK,3 Rooms,Palm Springs | Fairview,9000000.0,848.0,,https://hk.centanet.com/findproperty/en/detail/FAIRVIEW-PARK_EHA284?theme=buy,33.8302961,-116.5452921,10613.207547169812,
CARIBBEAN COAST・Phase 1 Monterey Cove・TOWER 5,Low Floor・FLAT E・2 Rooms,Tung Chung Town Centre,5500000.0,518.0,716.0,https://hk.centanet.com/findproperty/en/detail/CARIBBEAN-COAST-Phase-1-Monterey-Cove-TOWER-5_FFD748?theme=buy,22.2873743,113.9425086,10617.760617760618,7681.564245810056
KA TIN COURT・KA YEE HOUSE (BLOCK E),2 Rooms,Tai Wai,4980000.0,469.0,575.0,https://hk.centanet.com/findproperty/en/detail/KA-TIN-COURT-KA-YEE-HOUSE-(BLOCK-E)_ECI157?theme=buy,22.375941,114.178626,10618.336886993604,8660.869565217392
MEI FOO SUN CHUEN・PHASE 6・26-28 NASSAU STREET,Low Floor・FLAT A NO. 28・2 Rooms,Mei Foo,7200000.0,678.0,,https://hk.centanet.com/findproperty/en/detail/MEI-FOO-SUN-CHUEN-PHASE-6-26-28-NASSAU-STREET_MOE934?theme=buy,22.3366356,114.1402195,10619.469026548673,
THE REACH・TOWER 13,2 Rooms,Yuen Long Southeast,4280000.0,403.0,,https://hk.centanet.com/findproperty/en/detail/THE-REACH-TOWER-13_CVC048?theme=buy,22.4445376,114.0222076,10620.347394540942,
AVON PARK・BLOCK 1,FLAT E・2 Rooms,Fanling,4250000.0,400.0,515.0,https://hk.centanet.com/findproperty/en/detail/AVON-PARK-BLOCK-1_EON559?theme=buy,22.4916829,114.1414685,10625.0,8252.42718446602
LAGUNA CITY・PHASE 1・BLOCK 2,3 Rooms,Lam Tin,7300000.0,687.0,857.0,https://hk.centanet.com/findproperty/en/detail/LAGUNA-CITY-PHASE-1-BLOCK-2_SPC574?theme=buy,22.3080199,114.2375638,10625.909752547308,8518.08634772462
The Visionary・TOWER 1,Middle Floor・FLAT E・3 Rooms・(1 Suite),Tung Chung Town Centre,11000000.0,1035.0,,https://hk.centanet.com/findproperty/en/detail/The-Visionary-TOWER-1_FGT786?theme=buy,22.2873743,113.9425086,10628.019323671497,
BELVEDERE GARDEN・PHASE 2・BLOCK 3,3 Rooms・(1 Suite),Belvedere,7100000.0,668.0,786.0,https://hk.centanet.com/findproperty/en/detail/BELVEDERE-GARDEN-PHASE-2-BLOCK-3_CAH417?theme=buy,,,10628.74251497006,9033.078880407125
SCENERY GARDEN・BLOCK D,3 Rooms,Fo Tan,5900000.0,555.0,687.0,https://hk.centanet.com/findproperty/en/detail/SCENERY-GARDEN-BLOCK-D_EAU238?theme=buy,22.3985709,114.1929428,10630.63063063063,8588.064046579331
Goodview Garden・TOWER 5,2 Rooms,Tuen Mun South,3200000.0,301.0,435.0,https://hk.centanet.com/findproperty/en/detail/Goodview-Garden-TOWER-5_CFK172?theme=buy,22.3908295,113.9725126,10631.229235880399,7356.3218390804595
On Ning Garden・Block 2,Low Floor・FLAT E・3 Rooms,Hang Hau,6200000.0,583.0,691.0,https://hk.centanet.com/findproperty/en/detail/On-Ning-Garden-Block-2_SAH391?theme=buy,22.3172623,114.2672828,10634.648370497427,8972.503617945007
On Ning Garden・Block 6,Low Floor・FLAT K・2 Rooms,Hang Hau,6200000.0,583.0,691.0,https://hk.centanet.com/findproperty/en/detail/On-Ning-Garden-Block-6_SAI191?theme=buy,22.3172623,114.2672828,10634.648370497427,8972.503617945007
The Reach・TOWER 6,2 Rooms,Yuen Long Southeast,4680000.0,440.0,597.0,https://hk.centanet.com/findproperty/en/detail/The-Reach-TOWER-6_CVA757?theme=buy,22.4445376,114.0222076,10636.363636363636,7839.195979899498
Parkland Villas,2 Rooms,Siu Hong,4000000.0,376.0,548.0,https://hk.centanet.com/findproperty/en/detail/Parkland-Villas_CFR164?theme=buy,22.4117535,113.9789961,10638.297872340425,7299.270072992701
LAGUNA CITY・PHASE 3・BLOCK 37,Low Floor・FLAT C・2 Rooms,Lam Tin,5500000.0,517.0,644.0,https://hk.centanet.com/findproperty/en/detail/LAGUNA-CITY-PHASE-3-BLOCK-37_SPL108?theme=buy,22.3080199,114.2375638,10638.297872340425,8540.372670807454
BELVEDERE GARDEN・PHASE 1・BLOCK 1,Middle Floor・FLAT C・2 Rooms,Belvedere,5000000.0,470.0,582.0,https://hk.centanet.com/findproperty/en/detail/BELVEDERE-GARDEN-PHASE-1-BLOCK-1_CAJ958?theme=buy,,,10638.297872340425,8591.06529209622
TELFORD GARDENS・BLOCK F,Middle Floor・FLAT 5・3 Rooms,Kowloon Bay,5500000.0,517.0,578.0,https://hk.centanet.com/findproperty/en/detail/TELFORD-GARDENS-BLOCK-F_SRS412?theme=buy,22.3080749,114.2018982,10638.297872340425,9515.570934256055
LE PONT・TOWER 3A,Low Floor・FLAT A・2 Rooms,So Kwun Wat,4500000.0,423.0,,https://hk.centanet.com/findproperty/en/detail/LE-PONT-TOWER-3A_CDX768?theme=buy,22.3754639,113.9987128,10638.297872340425,
DISCOVERY BAY,1 Room,Discovery Bay,5300000.0,498.0,601.0,https://hk.centanet.com/findproperty/en/detail/DISCOVERY-BAY_LFH461?theme=buy,37.9085357,-121.6002291,10642.570281124497,8818.635607321132
VILLA TIARA・BLOCK 6,Middle Floor・FLAT A・2 Rooms,Tuen Mun Town Centre,5600000.0,526.0,606.0,https://hk.centanet.com/findproperty/en/detail/VILLA-TIARA-BLOCK-6_CEW830?theme=buy,22.3908295,113.9725126,10646.38783269962,9240.924092409241
Shatin 33・Rhine Heights (Block 4),Low Floor・FLAT B・3 Rooms,Fo Tan,13800000.0,1296.0,1675.0,https://hk.centanet.com/findproperty/en/detail/Shatin-33-Rhine-Heights-(Block-4)_AGA950?theme=buy,22.3985709,114.1929428,10648.148148148148,8238.805970149253
KIU FAI BUILDING,2 Rooms,Cheung Sha Wan,3580000.0,336.0,381.0,https://hk.centanet.com/findproperty/en/detail/KIU-FAI-BUILDING_MNK644?theme=buy,22.3358055,114.1494892,10654.761904761905,9396.325459317586
HARBOUR COURT,Low Floor・FLAT B・3 Rooms,North Point,5200000.0,488.0,680.0,https://hk.centanet.com/findproperty/en/detail/HARBOUR-COURT_DPC356?theme=buy,,,10655.737704918032,7647.058823529412
ALLWAY GARDEN・BLOCK P,High Floor・FLAT 4・2 Rooms,Tsuen King Circuit,5680000.0,533.0,607.0,https://hk.centanet.com/findproperty/en/detail/ALLWAY-GARDEN-BLOCK-P_CLG063?theme=buy,22.3765822,114.1072333,10656.660412757974,9357.495881383855
AVON PARK・BLOCK 3,High Floor・FLAT C・2 Rooms,Fanling,4700000.0,441.0,568.0,https://hk.centanet.com/findproperty/en/detail/AVON-PARK-BLOCK-3_ENS928?theme=buy,22.4916829,114.1414685,10657.596371882086,8274.647887323943
Sereno Verde・Phase 1・Block 2,High Floor・3 Rooms,Yuen Long Southeast,5980000.0,561.0,767.0,https://hk.centanet.com/findproperty/en/detail/Sereno-Verde-Phase-1-Block-2_COU611?theme=buy,22.4445376,114.0222076,10659.536541889483,7796.610169491525
MING NGA COURT・MING YAN HOUSE (BLOCK B),2 Rooms,Tai Po Town Centre,4200000.0,394.0,534.0,https://hk.centanet.com/findproperty/en/detail/MING-NGA-COURT-MING-YAN-HOUSE-(BLOCK-B)_ANK123?theme=buy,22.4423218,114.1655064,10659.89847715736,7865.168539325843
PARK ISLAND・PHASE 3・BLOCK 25,3 Rooms,Ma Wan,6300000.0,591.0,775.0,https://hk.centanet.com/findproperty/en/detail/PARK-ISLAND-PHASE-3-BLOCK-25_FEC999?theme=buy,22.3500753,114.059207,10659.89847715736,8129.032258064516
Pau Chung Building,High Floor・FLAT D・2 Rooms,To Kwa Wan,3700000.0,347.0,483.0,https://hk.centanet.com/findproperty/en/detail/Pau-Chung-Building_SFO856?theme=buy,22.3173373,114.1879691,10662.824207492795,7660.455486542443
SAN FUNG AVENUE,Low Floor・FLAT C・2 Rooms,Sheung Shui,4179999.9999999995,392.0,536.0,https://hk.centanet.com/findproperty/en/detail/SAN-FUNG-AVENUE_EOJ038?theme=buy,22.5112008,114.1260991,10663.265306122448,7798.507462686566
BELVEDERE GARDEN・PHASE 2・BLOCK 3,Low Floor・FLAT C・3 Rooms,Belvedere,6100000.0,572.0,668.0,https://hk.centanet.com/findproperty/en/detail/BELVEDERE-GARDEN-PHASE-2-BLOCK-3_CAI809?theme=buy,,,10664.335664335664,9131.736526946108
FUNG KAM STREET,High Floor・2 Rooms,Yuen Long Town Centre,3200000.0,300.0,404.0,https://hk.centanet.com/findproperty/en/detail/FUNG-KAM-STREET_CPC088?theme=buy,22.4445376,114.0222076,10666.666666666666,7920.792079207921
Residence 譽88・Tower 1,2 Rooms,Yuen Long Southeast,5440000.0,510.0,666.0,https://hk.centanet.com/findproperty/en/detail/Residence-%E8%AD%BD88-Tower-1_CVD956?theme=buy,22.4445376,114.0222076,10666.666666666666,8168.168168168168
Chelsea Heights・Phase 2・Block 6,Low Floor・2 Rooms,Tuen Mun North,5600000.0,525.0,680.0,https://hk.centanet.com/findproperty/en/detail/Chelsea-Heights-Phase-2-Block-6_CGI622?theme=buy,22.3908295,113.9725126,10666.666666666666,8235.29411764706
Sun Yuen Long Centre・Block 5,Low Floor・3 Rooms,Yuen Long Station,9280000.0,870.0,1018.0,https://hk.centanet.com/findproperty/en/detail/Sun-Yuen-Long-Centre-Block-5_COA560?theme=buy,22.4460876,114.0347702,10666.666666666666,9115.913555992141
THE BEAUMOUNT・II・TOWER 3,Low Floor・FLAT C・3 Rooms・(1 Suite),Lohas Park,8000000.0,750.0,,https://hk.centanet.com/findproperty/en/detail/THE-BEAUMOUNT-II-TOWER-3_UEQ643?theme=buy,22.2944817,114.2702546,10666.666666666666,
Comfort Garden・Block A,FLAT D・2 Rooms,North Point,10700000.0,1003.0,1158.0,https://hk.centanet.com/findproperty/en/detail/Comfort-Garden-Block-A_DNA405?theme=buy,,,10667.996011964107,9240.06908462867
Laguna City・PHASE 2・Block 31,Low Floor・FLAT H・3 Rooms,Lam Tin,7980000.0,748.0,932.0,https://hk.centanet.com/findproperty/en/detail/Laguna-City-PHASE-2-Block-31_SPH565?theme=buy,22.3080199,114.2375638,10668.449197860962,8562.231759656652
Park Signature・TOWER 2,Low Floor・FLAT G・2 Rooms,Shap Pat Heung,5580000.0,523.0,,https://hk.centanet.com/findproperty/en/detail/Park-Signature-TOWER-2_CVP862?theme=buy,22.4274166,114.0347095,10669.216061185469,
